4	143	143	0	3	5	2	20	38
5	144	144	0	7	7	6	25	46
6	236	184	0	8	1	9	29	53
7	279	240	1	8	7	5	41	61
8	267	244	0	12	8	8	50	67
9	261	225	1	161	10	20	350	388
10	385	227	1	11	8	13	34	64
11	438	308	3	492	7	10	1279	1301
12	377	307	1	20	12	9	61	87
13	541	331	0	57	13	16	156	182
14	551	379	1	101	13	15	227	257
15	675	368	0	238	11	21	547	575
16	560	369	0	59	13	17	141	178
17	656	400	1	540	19	14	1066	1095
18	634	433	0	789	21	17	1695	1729
19	875	474	1	490	14	18	943	975
