4	143	143	1	1	5	2	24	39
5	144	144	0	6	3	5	25	46
6	236	184	0	8	8	6	36	53
7	279	240	0	14	6	5	41	61
8	267	244	1	15	7	10	44	68
9	261	225	1	143	9	16	359	419
10	385	227	0	8	7	14	36	63
11	438	308	3	486	11	8	1309	1340
12	377	307	0	22	8	14	60	86
13	541	331	1	53	13	15	143	170
14	551	386	2	99	14	13	219	248
15	675	380	0	240	7	16	519	549
16	560	365	0	64	12	11	153	179
17	656	396	1	546	12	14	1082	1108
18	634	421	1	781	19	16	1696	1734
19	875	461	0	477	20	18	953	988
