4	143	143	0	1	2	7	18	38
5	144	144	1	5	6	4	28	46
6	236	184	0	2	4	6	35	53
7	279	240	0	8	5	11	35	60
8	267	244	0	10	3	9	47	67
9	261	225	1	157	8	19	341	383
10	385	227	1	8	6	15	31	61
11	438	308	3	479	12	9	1287	1317
12	377	307	0	15	11	14	59	84
13	541	331	1	56	11	14	143	171
14	551	374	1	91	17	21	221	254
15	675	374	1	252	10	12	532	558
16	560	367	1	77	7	13	158	179
17	656	395	0	555	19	17	1067	1100
18	634	409	1	810	20	22	1737	1769
19	875	461	1	479	18	20	966	1004
