4	143	143	0	3	8	5	23	38
5	144	144	0	8	5	6	22	45
6	236	184	1	3	6	11	27	53
7	279	240	0	9	5	10	39	61
8	267	244	1	8	5	11	42	68
9	261	225	1	139	8	9	354	381
10	385	227	0	10	4	13	34	63
11	438	308	3	484	16	11	1315	1340
12	377	307	0	25	9	21	61	98
13	541	331	1	65	11	15	147	172
14	551	373	1	113	19	14	241	272
15	675	369	0	242	14	14	519	555
16	560	383	1	70	12	14	153	182
17	656	396	1	587	14	10	1090	1112
18	634	410	0	800	23	16	1725	1761
19	875	469	1	492	15	19	972	1006
