4	143	143	0	2	6	7	23	40
5	144	144	0	2	3	7	26	47
6	236	184	0	4	5	9	26	52
7	279	240	0	9	4	6	41	61
8	267	244	0	10	7	11	44	68
9	261	225	1	164	6	12	379	413
10	385	227	0	12	5	10	41	63
11	438	308	4	503	11	15	1318	1346
12	377	307	0	24	9	11	61	86
13	541	331	1	56	12	19	137	175
14	551	376	2	108	15	9	232	257
15	675	384	1	242	13	18	542	574
16	560	378	0	66	11	20	151	183
17	656	407	0	548	16	13	1105	1130
18	634	410	0	817	16	11	1751	1775
19	875	467	1	485	13	19	961	999
