4	143	143	0	0	4	6	23	40
5	144	144	0	2	4	9	23	47
6	236	184	0	11	5	8	33	56
7	279	240	0	12	3	7	46	62
8	267	244	0	16	4	6	43	66
9	261	225	0	127	9	5	363	390
10	385	227	0	9	16	11	41	62
11	438	308	3	502	14	11	1314	1343
12	377	307	0	20	8	13	63	85
13	541	331	1	63	9	15	143	170
14	551	384	1	118	15	10	237	257
15	675	381	0	214	10	14	530	560
16	560	362	0	72	13	17	154	182
17	656	401	1	550	8	18	1057	1095
18	634	409	1	759	21	21	1690	1726
19	875	478	0	454	14	18	949	985
