4	143	143	0	0	0	5	15	37
5	144	144	0	2	6	7	26	46
6	236	184	0	3	9	7	31	52
7	279	240	0	7	8	9	36	60
8	267	244	0	11	7	11	43	66
9	261	225	1	182	7	21	364	416
10	385	227	0	12	3	7	35	62
11	438	308	3	517	8	9	1310	1339
12	377	307	0	23	9	10	68	90
13	541	333	1	61	8	17	143	171
14	551	389	1	101	12	14	227	258
15	675	368	0	276	6	15	531	560
16	560	367	1	72	13	12	162	188
17	656	391	1	568	8	13	1068	1093
18	634	422	0	774	23	19	1719	1750
19	875	466	0	463	18	21	944	984
