4	143	143	0	6	3	6	23	38
5	144	144	0	1	3	9	25	46
6	236	184	0	5	6	7	30	52
7	279	240	0	6	0	8	41	61
8	267	244	0	10	4	10	44	68
9	261	225	1	139	14	13	349	406
10	385	227	0	9	15	6	40	63
11	438	308	4	502	11	12	1318	1352
12	377	307	0	16	9	13	54	101
13	541	331	0	59	10	15	157	191
14	551	390	1	113	22	13	271	298
15	675	374	1	226	12	19	527	567
16	560	376	1	67	10	18	154	190
17	656	391	1	572	24	20	1084	1112
18	634	409	1	810	13	17	1728	1757
19	875	478	1	462	24	18	963	996
