4	143	143	0	0	1	8	18	39
5	144	144	0	4	2	10	18	45
6	236	184	0	3	9	9	25	52
7	279	240	0	8	4	12	40	61
8	267	244	0	17	5	8	49	66
9	261	225	1	147	16	10	407	434
10	385	227	0	7	9	15	37	69
11	438	308	3	472	6	14	1302	1338
12	377	309	0	26	23	18	90	127
13	541	331	1	71	6	13	149	188
14	551	378	1	111	17	13	234	255
15	675	366	1	237	9	12	536	572
16	560	361	1	62	14	14	151	179
17	656	398	1	578	18	16	1074	1109
18	634	422	0	806	14	16	1696	1727
19	875	476	0	484	18	12	975	999
