4	143	143	0	1	5	3	21	39
5	144	144	0	5	2	11	19	47
6	236	184	0	4	7	8	34	53
7	279	240	0	7	5	10	39	62
8	267	244	0	22	5	13	42	67
9	261	225	1	155	9	11	371	407
10	385	227	0	8	11	12	36	61
11	438	308	3	487	6	16	1288	1318
12	377	307	0	19	10	17	61	87
13	541	331	0	58	8	11	146	170
14	551	373	1	116	13	9	240	260
15	675	368	0	251	11	14	537	561
16	560	355	0	65	14	14	150	182
17	656	391	2	592	19	19	1096	1131
18	634	402	0	793	12	16	1762	1793
19	875	453	1	508	24	22	966	1005
