4	143	143	0	1	3	6	24	40
5	144	144	1	4	6	4	30	48
6	236	184	0	5	5	7	33	52
7	279	240	1	6	6	7	39	62
8	267	244	0	9	3	10	42	67
9	261	225	1	151	6	18	353	389
10	385	227	0	6	13	8	36	63
11	438	308	3	507	8	7	1283	1310
12	377	307	1	21	16	9	58	87
13	541	331	1	50	14	6	139	169
14	551	373	1	111	16	16	229	256
15	675	363	0	228	8	23	526	566
16	560	376	1	74	14	11	164	182
17	656	400	1	548	19	16	1082	1112
18	634	416	0	774	23	12	1698	1729
19	875	481	1	477	21	18	957	989
