4	143	143	0	1	2	3	20	37
5	144	144	0	4	4	6	23	45
6	236	184	0	3	5	6	28	55
7	279	240	0	6	6	5	42	61
8	267	244	0	10	1	11	44	68
9	261	225	1	156	4	18	361	390
10	385	227	0	10	8	11	37	62
11	438	308	3	493	13	10	1309	1337
12	377	307	0	16	10	14	53	85
13	541	331	1	63	13	13	148	168
14	551	376	1	108	15	6	239	259
15	675	386	1	247	11	17	523	549
16	560	365	1	60	17	17	159	185
17	656	397	1	584	14	20	1078	1115
18	634	407	0	802	15	18	1755	1788
19	875	469	0	469	17	15	939	971
